WlYyy,cctrW,iPqaD,iPqaD href,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,ySnDE,WlYyy 4,ccVGl,WlYyy 6,ccVGl 2,WlYyy 7,dXxty
1,,By Asni Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d13484832-Skip_The_Line_Petronas_Twin_Towers_Admission_Ticket_with_Return_Transfer_Lunch-Kua.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d13484832-Skip_The_Line_Petronas_Twin_Towers_Admission_Ticket_with_Return_Transfer_Lunch-Kua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/d9/9b/8b/caption.jpg?w=500&h=400&s=1,Skip The Line Petronas Twin Towers Admission Ticket with Return Transfer & Lunch,274.,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Skyscrapers & Towers,3 hours,"Soaring to a height of 451.9 metres, the 88-storey twin structure is Kuala Lumpur's crown jewel. Majestic by day and dazzling…",,from,$76.93,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tripmakersonline Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d12470687-Private_Tour_Crab_Island_Sightseeing_Boat_Ride_and_Seafood_Lunch-Kuala_Lumpur_Wila.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d12470687-Private_Tour_Crab_Island_Sightseeing_Boat_Ride_and_Seafood_Lunch-Kuala_Lumpur_Wila.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/2d/af/caption.jpg?w=500&h=400&s=1,Private Tour: Crab Island Sightseeing Boat Ride and Seafood Lunch,275.,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Luxury Car Tours,4 hours,"Come and join us to Crab Island (Pulau Ketam) by ferry, the authentic local island for a short and quick gateway from Kuala…",Free cancellation,from,$125.00,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By KualaLumpur Travel Tour,https://www.tripadvisor.com/AttractionProductReview-g298570-d17400462-Sunway_Lagoon_Day_Trip_with_6_Amusement_Park-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d17400462-Sunway_Lagoon_Day_Trip_with_6_Amusement_Park-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/37/7d/caption.jpg?w=500&h=400&s=1,Sunway Lagoon Day Trip with 6 Amusement Park,276.,https://www.tripadvisor.com/Attraction_Review-g298570-d2718177-Reviews-KualaLumpur_Travel_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,6+ hours,"Sunway Lagoon Day Trip-Theme Park Tour 

Spectacular Water Thrills & Wild Wild West Adventures

The Private Tour in Kuala…",Free cancellation,from,$102.93,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d13200824-Explore_the_Wonders_of_Kuala_Lumpur_Twin_Towers_National_Museum_Royal_Museum-Kuala.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d13200824-Explore_the_Wonders_of_Kuala_Lumpur_Twin_Towers_National_Museum_Royal_Museum-Kuala.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/df/d4/4d/caption.jpg?w=500&h=400&s=1,"Explore the Wonders of Kuala Lumpur -Twin Towers,National Museum,Royal Museum",277.,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,6 hours,This tour of Kuala Lumpur gives you the opportunity to see the major landmarks and monuments of the Malaysian capital. See…,Free cancellation,from,$112.83,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By KualaLumpur Travel Tour,https://www.tripadvisor.com/AttractionProductReview-g298570-d17400466-City_Batu_Caves_Hot_Spring_Silver_Leaf_Monkey_Fireflies_Tour-Kuala_Lumpur_Wilayah_.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d17400466-City_Batu_Caves_Hot_Spring_Silver_Leaf_Monkey_Fireflies_Tour-Kuala_Lumpur_Wilayah_.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8c/71/59/caption.jpg?w=500&h=400&s=1,"City, Batu Caves, Hot Spring, Silver Leaf Monkey & Fireflies Tour",278.,https://www.tripadvisor.com/Attraction_Review-g298570-d2718177-Reviews-KualaLumpur_Travel_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,Walking Tours,6+ hours,"The Private Tour in Kuala Lumpur

City, Batu Caves, Selayang Hot Spring, Silver Leaf Monkey & Fireflies Tour

This is an…",Free cancellation,from,$94.62,per adult,More info,
1,,,https://www.tripadvisor.com/AttractionProductReview-g298570-d13807387-Skip_The_Line_Petronas_Twin_Towers_Admission_Ticket_with_Free_City_Tour-Kuala_Lump.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d13807387-Skip_The_Line_Petronas_Twin_Towers_Admission_Ticket_with_Free_City_Tour-Kuala_Lump.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/4f/94/0e/caption.jpg?w=500&h=400&s=1,Skip The Line Petronas Twin Towers Admission Ticket with Free City Tour,279.,,Skyscrapers & Towers,3–4 hours,"Soaring to a height of 451.9 meters, the 88-storey twin structure is Kuala Lumpur's crown jewel. Majestic by day and dazzling…",,from,$66.42,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Shadow Travel Tours,https://www.tripadvisor.com/AttractionProductReview-g298570-d20320482-I_City_Shah_Alam_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d20320482-I_City_Shah_Alam_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/27/c6/7a/caption.jpg?w=500&h=400&s=1,I-City & Shah Alam Tour,280.,https://www.tripadvisor.com/Attraction_Review-g298570-d20262817-Reviews-Shadow_Travel_Tours-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,6+ hours,Travelers looking for a fun family-friendly activity will love visiting the i-City Shah Alam theme park. This entry ticket…,Free cancellation,from,$67.00,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By KualaLumpur Travel Tour,https://www.tripadvisor.com/AttractionProductReview-g1087671-d17516154-National_Zoo_with_Giant_Panda-Ampang_Selangor.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g1087671-d17516154-National_Zoo_with_Giant_Panda-Ampang_Selangor.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/4c/2d/caption.jpg?w=500&h=400&s=1,National Zoo with Giant Panda,281.,https://www.tripadvisor.com/Attraction_Review-g298570-d2718177-Reviews-KualaLumpur_Travel_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,Zoo Tickets & Passes,5 hours,"The Private Tour in Kuala Lumpur.

Zoo Negara (National Zoo) 

Officially opened on 14th November 1963 and has turned into…",Free cancellation,from,$92.63,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By KualaLumpur Travel Tour,https://www.tripadvisor.com/AttractionProductReview-g298570-d17516157-I_City_Night_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d17516157-I_City_Night_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/37/e3/caption.jpg?w=500&h=400&s=1,I-City Night Tour,282.,https://www.tripadvisor.com/Attraction_Review-g298570-d2718177-Reviews-KualaLumpur_Travel_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,5 hours,"I-City Night Tour - 

The Private Tour in Kuala Lumpur

I-City Shah Alam was built in 72 acres. Wonderful and stunning theme…",Free cancellation,from,$62.31,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By RIYAS VACATION MALAYSIA,https://www.tripadvisor.com/AttractionProductReview-g1022648-d17772660-Kuala_Lumpur_17_Attractions_Sightseeing_Tour_from_Port_Klang-Klang_Selangor.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g1022648-d17772660-Kuala_Lumpur_17_Attractions_Sightseeing_Tour_from_Port_Klang-Klang_Selangor.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/85/bd/a5/caption.jpg?w=500&h=400&s=1,Kuala Lumpur (17 Attractions) Sightseeing Tour from Port Klang,283.,https://www.tripadvisor.com/Attraction_Review-g1813816-d17610594-Reviews-RIYAS_VACATION_MALAYSIA-Kajang_Hulu_Langat_District_Selangor.html,Bus Tours,6–7 hours,"Our English-speaking driver meet at the port arrival hall and proceed the tour. 

When disembarking in Kuala Lumpur, make…",Free cancellation,from,$60.90,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By TRAVEL INSIDE MALAYSIA,https://www.tripadvisor.com/AttractionProductReview-g298570-d19621242-Sekinchan_Paddy_Field_And_Fishing_Village_From_Kuala_Lumpur-Kuala_Lumpur_Wilayah_P.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d19621242-Sekinchan_Paddy_Field_And_Fishing_Village_From_Kuala_Lumpur-Kuala_Lumpur_Wilayah_P.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/60/e3/cc/caption.jpg?w=500&h=400&s=1,Sekinchan Paddy Field And Fishing Village From Kuala Lumpur,284.,https://www.tripadvisor.com/Attraction_Review-g298314-d19430559-Reviews-TRAVEL_INSIDE_MALAYSIA-Sepang_Sepang_District_Selangor.html,Bus Tours,6 hours,"VISIT THE CHARMING LAND OF FISH AND RICE, THE SEKINCHAN VILLAGE. TAKE IN THE IMPRESSIVE LANDSCAPE OF GREEN AND GOLDEN PADDY…",Free cancellation,from,$74.36,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Shajasa Travel and Private Day Tours,https://www.tripadvisor.com/AttractionProductReview-g298570-d11992400-Private_Johor_Premium_Outlets_Shopping_Tour_from_Kuala_Lumpur-Kuala_Lumpur_Wilayah.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d11992400-Private_Johor_Premium_Outlets_Shopping_Tour_from_Kuala_Lumpur-Kuala_Lumpur_Wilayah.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/58/8c/c1/caption.jpg?w=500&h=400&s=1,Private Johor Premium Outlets Shopping Tour from Kuala Lumpur,285.,https://www.tripadvisor.com/Attraction_Review-g298570-d1736772-Reviews-Shajasa_Travel_and_Private_Day_Tours-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,6+ hours,"Join our day trip to Johor and visit Johor Premium Outlets where you can shop for designer labels like Coach, Michael Kors…",Free cancellation,from,$171.18,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,,https://www.tripadvisor.com/AttractionProductReview-g298570-d13484829-Kuala_Lumpur_Tower_Combo_Admission_Ticket_with_Return_Transfer-Kuala_Lumpur_Wilaya.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d13484829-Kuala_Lumpur_Tower_Combo_Admission_Ticket_with_Return_Transfer-Kuala_Lumpur_Wilaya.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/4c/1f/9e/caption.jpg?w=500&h=400&s=1,Kuala Lumpur Tower Combo Admission Ticket with Return Transfer,286.,,Skyscrapers & Towers,4 hours,"See the attractions of KL Tower on a 4-hours tour and a personal driver accompanies you in this Tour.

Standing majestically…",Free cancellation,from,$98.72,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d13454091-Kuala_Lumpur_Garden_Park_and_Museum_Tour_with_Lunch-Kuala_Lumpur_Wilayah_Persekutu.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d13454091-Kuala_Lumpur_Garden_Park_and_Museum_Tour_with_Lunch-Kuala_Lumpur_Wilayah_Persekutu.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/36/f3/41/caption.jpg?w=500&h=400&s=1,"Kuala Lumpur Garden, Park and Museum Tour with Lunch",287.,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,6+ hours,"Discover the 8 hours Kuala Lumpur Garden, Park & Museum Tour begin with Perdana Botanical Park, Deer Park, Orchid Garden…",Free cancellation,from,$173.08,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,,https://www.tripadvisor.com/AttractionProductReview-g298570-d12944490-Kuala_Lumpur_Foodie_Heaven_3_Hour_Experience-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d12944490-Kuala_Lumpur_Foodie_Heaven_3_Hour_Experience-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/4e/a4/c3/caption.jpg?w=500&h=400&s=1,Kuala Lumpur Foodie Heaven 3 Hour Experience,288.,,Bus Tours,3 hours,"Experience the true Malaysian culture, a melding of Malay, Indian, and Chinese. Discover the best street food Kuala Lumpur…",Free cancellation,from,$30.00,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Tours & Travels,,https://www.tripadvisor.com/AttractionProductReview-g298570-d17525877-Guided_Kickstart_Tour_Introduction_to_Wonders_of_Kuala_Lumpur-Kuala_Lumpur_Wilayah.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/73/24/4e/caption.jpg?w=500&h=400&s=1,Guided Kickstart Tour: Introduction to Wonders of Kuala Lumpur,289.,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,3 hours,"After a long flight and the ride in from the airport, bustling downtown Kuala Lumpur can be a confronting experience. Take…",Free cancellation,from,$66.42,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Global,,https://www.tripadvisor.com/AttractionProductReview-g298570-d17618414-Historical_City_Of_Malacca_Day_Tour_With_Lunch_Guide-Kuala_Lumpur_Wilayah_Persekut.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/57/85/c6/caption.jpg?w=500&h=400&s=1,Historical City Of Malacca Day Tour With Lunch & Guide,290.,https://www.tripadvisor.com/Attraction_Review-g298570-d15247099-Reviews-Asni_Global-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,6+ hours,"Once one of the busiest trading ports and spice routes in the world, the city of Malacca now presents a rich mix of culture…",Free cancellation,from,$145.39,per adult,More info,Taking safety measures
,,By MALAYSIAN TOUR BY RIYAS,,https://www.tripadvisor.com/AttractionProductReview-g298570-d17475117-Budget_Tour_Full_day_Sunway_Lagoon_Theme_Park_Include_Tickets-Kuala_Lumpur_Wilayah.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/7b/26/caption.jpg?w=500&h=400&s=1,Budget Tour: Full-day Sunway Lagoon Theme Park Include Tickets,291.,https://www.tripadvisor.com/Attraction_Review-g1813816-d17377398-Reviews-MALAYSIAN_TOUR_BY_RIYAS-Kajang_Hulu_Langat_District_Selangor.html,Bus Tours,7–8 hours,Our exclusive Sunway Lagoon Day Tour gain convenient access to one of the Asia’s most popular theme parks. Occupying over…,,from,$61.54,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Travel Yamu Experience at Malaysia,,https://www.tripadvisor.com/AttractionProductReview-g298570-d17401827-Kuala_Lumpur_City_Countryside_Tour_With_Lunch-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/55/cc/91/caption.jpg?w=500&h=400&s=1,Kuala Lumpur City & Countryside Tour With Lunch,292.,https://www.tripadvisor.com/Attraction_Review-g298570-d17188999-Reviews-Travel_Yamu_Experience_at_Malaysia-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,6+ hours,Take the stress out of navigating your way around the crowded city on this convenient day tour. You’ll visit some of Kuala…,Free cancellation,from,$56.08,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By VENTURE TRAVEL AND TOURS,,https://www.tripadvisor.com/AttractionProductReview-g298570-d21061098-Kuala_Lumpur_City_to_Seremban_City_in_Comfort-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/79/a4/94/caption.jpg?w=500&h=400&s=1,Kuala Lumpur City to Seremban City in Comfort,293.,https://www.tripadvisor.com/Attraction_Review-g298570-d19462742-Reviews-VENTURE_TRAVEL_AND_TOURS-Kuala_Lumpur_Wilayah_Persekutuan.html,,70–80 minutes,"Why Book with Us??

@ Our Drivers is Well Trained / Efficent / 99% puntuality Rate

@ Door Step to Door Step Service

@ …",Free cancellation,from,$45.00,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Joyzride,,https://www.tripadvisor.com/AttractionProductReview-g298570-d17773282-Kuala_Lumpur_City_1_day_tour_7_seater-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8d/e8/e6/caption.jpg?w=500&h=400&s=1,Kuala Lumpur City 1 day tour (7 seater),294.,https://www.tripadvisor.com/Attraction_Review-g298570-d15087627-Reviews-Joyzride-Kuala_Lumpur_Wilayah_Persekutuan.html,,6+ hours,"All of our drivers are well trained ( min 2 years experience ) and verified, we do have local fleet manager provide supporting…",Free cancellation,from,$212.27,per group,More info,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Global,,https://www.tripadvisor.com/AttractionProductReview-g298570-d18956685-Guided_Melaka_Museum_Tour_Including_Lunch-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/5b/d2/caption.jpg?w=500&h=400&s=1,Guided Melaka Museum Tour Including Lunch,295.,https://www.tripadvisor.com/Attraction_Review-g298570-d15247099-Reviews-Asni_Global-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,6+ hours,For short or long term visitors in Melaka this is perfect opportunity to visit The Museum of Melaka city. On tour we will…,Free cancellation,from,$190.81,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,,,https://www.tripadvisor.com/AttractionProductReview-g298570-d13200831-Private_Tour_Wonders_of_Kuala_Lumpur_with_Petronas_Twin_Towers_Skybridge-Kuala_Lum.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/77/75/e5/caption.jpg?w=500&h=400&s=1,Private Tour : Wonders of Kuala Lumpur with Petronas Twin Towers Skybridge,296.,,Bus Tours,6 hours,This tour of Kuala Lumpur gives you the opportunity to see the major landmarks and monuments of the Malaysian capital. See…,Free cancellation,from,$81.16,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,,,https://www.tripadvisor.com/AttractionProductReview-g298570-d13131145-Kuala_Lumpur_to_Redang_Island_One_Way_Private_Transfer-Kuala_Lumpur_Wilayah_Persek.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/85/38/3c/caption.jpg?w=500&h=400&s=1,Kuala Lumpur to Redang Island One Way Private Transfer,297.,,,5–5 hours,• Sit back and relax as you enjoy a transfer from Kuala Lumpur Hotel to Redang Island.According to package you choose drop…,Free cancellation,from,$156.00,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By MALAYSIAN TOUR BY RIYAS,,https://www.tripadvisor.com/AttractionProductReview-g298570-d17539131-Sunway_Lagoon_Theme_Park_2_Way_Transfer-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/4b/2f/82/caption.jpg?w=500&h=400&s=1,Sunway Lagoon Theme Park 2-Way Transfer,298.,https://www.tripadvisor.com/Attraction_Review-g1813816-d17377398-Reviews-MALAYSIAN_TOUR_BY_RIYAS-Kajang_Hulu_Langat_District_Selangor.html,,30–45 minutes,Our exclusive Sunway Lagoon Day Tour gain convenient access to one of the Asia’s most popular theme parks. Occupying over…,Free cancellation,from,$20.27,per adult,More info,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Elephant Shadow Travel & Tours (M) Sdn Bhd,,https://www.tripadvisor.com/AttractionProductReview-g298570-d20866609-Putrajaya_Agricultural_Park_Tour_From_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/65/71/17/caption.jpg?w=500&h=400&s=1,Putrajaya & Agricultural Park Tour From Kuala Lumpur,299.,https://www.tripadvisor.com/Attraction_Review-g298570-d19484946-Reviews-Elephant_Shadow_Travel_Tours_M_Sdn_Bhd-Kuala_Lumpur_Wilayah_Persekutuan.html,Adventure Tours,4 hours,The journey from Kuala Lumpur to Putrajaya takes approximately 45 minutes. Our first stop will be Agricultural Heritage …,Free cancellation,from,$70.00,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By KL Chauffeur,,https://www.tripadvisor.com/AttractionProductReview-g298570-d18342857-Chauffeur_service_in_Kuala_Lumpur_Malaysia_Asia-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/61/08/50/caption.jpg?w=500&h=400&s=1,"Chauffeur service in Kuala Lumpur, Malaysia Asia",300.,https://www.tripadvisor.com/Attraction_Review-g298570-d18195779-Reviews-KL_Chauffeur-Kuala_Lumpur_Wilayah_Persekutuan.html,,1–2 hours,We’re doing a private chauffeur in Kuala Lumpur City Centre. Our private chauffeur service offers such as Airport Transfer…,Free cancellation,from,$67.20,per group,More info,
11,,,,,,,,,1,10,,12,,,,,
"1,000+ places sorted by traveler favorites","Tours, activities and experiences bookable on Tripadvisor, ranked using exclusive Tripadvisor data including reviews, ratings, photos, popularity, user preferences, price, and bookings made through Tripadvisor.",Clear all filters,https://www.tripadvisor.com/ClientLink?value=SVJpXy9BdHRyYWN0aW9ucy1nMjk4NTcwLUFjdGl2aXRpZXMtYV9hbGxBdHRyYWN0aW9ucy50cnVlLUt1YWxhX0x1bXB1cl9XaWxheWFoX1BlcnNla3V0dWFuLmh0bWxfaWF3,,,,,,,,,,,,,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,,,https://www.tripadvisor.com/AttractionProductReview-g298570-d13137223-Private_Tour_The_Amazing_Limestone_Cave_Temple_of_Batu_Caves-Kuala_Lumpur_Wilayah_.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/13/3f/27/caption.jpg?w=500&h=400&s=1,Private Tour: The Amazing Limestone Cave Temple of Batu Caves,301.,,Bus Tours,3–4 hours,Take a half-day escape to the spiritual Batu Caves on this private tour. Climb the 272 steps carved into the sides of giant…,Free cancellation,from,$34.62,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By KL Starex Transportations,,https://www.tripadvisor.com/AttractionProductReview-g298570-d17799092-Penang_Day_Tour_Private_per_Vehicle-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/80/ce/f6/caption.jpg?w=500&h=400&s=1,Penang Day Tour Private (per Vehicle),302.,https://www.tripadvisor.com/Attraction_Review-g298570-d14998601-Reviews-KL_Starex_Transportations-Kuala_Lumpur_Wilayah_Persekutuan.html,,10–15 hours,Visiting Penang is a must when you come to Malaysia. Food paradise of south east Asia.A lot local delicious food need to…,Free cancellation,from,$356.40,per group,More info,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Global,,https://www.tripadvisor.com/AttractionProductReview-g298570-d18912215-Ipoh_City_Tour_With_Orang_Utan_Island-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/98/0f/caption.jpg?w=500&h=400&s=1,Ipoh City Tour With Orang Utan Island,303.,https://www.tripadvisor.com/Attraction_Review-g298570-d15247099-Reviews-Asni_Global-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,6+ hours,"- See the famous orangutan at Orang Utan Island in Bukit Merah

- Explore age-old colonial attractions and a colorful cityscape…",Free cancellation,from,$128.57,per adult,More info,Taking safety measures
,,By MALAYSIAN TOUR BY RIYAS,,https://www.tripadvisor.com/AttractionProductReview-g3198092-d17402893-Cruise_Excursion_20_Attractions_Kuala_Lumpur_Full_Day_City_Sightseeing_Tour-Batu_.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/4e/b2/38/caption.jpg?w=500&h=400&s=1,Cruise Excursion: Kuala Lumpur Full-Day City Sightseeing Tour,304.,https://www.tripadvisor.com/Attraction_Review-g1813816-d17377398-Reviews-MALAYSIAN_TOUR_BY_RIYAS-Kajang_Hulu_Langat_District_Selangor.html,Bus Tours,6–8 hours,"This full-day experience offers travelers a unique look at the capital of Malaysia, including landmarks and history. Enjoy…",,from,$64.11,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By TRAVEL INSIDE MALAYSIA,,https://www.tripadvisor.com/AttractionProductReview-g298570-d19496477-15_Attractions_Kuala_Lumpur_Half_day_City_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/77/ec/caption.jpg?w=500&h=400&s=1,15 Attractions: Kuala Lumpur Half-day City Tour,305.,https://www.tripadvisor.com/Attraction_Review-g298314-d19430559-Reviews-TRAVEL_INSIDE_MALAYSIA-Sepang_Sepang_District_Selangor.html,Bus Tours,3–4 hours,"IDEAL FOR TIME-CRUNCHED TRAVELERS OR FIRST-TIME VISITORS TO KUALA LUMPUR, THIS HALF-DAY TOUR COVERS ALL THE HIGHLIGHTS OF…",Free cancellation,from,$21.80,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Way to Kuala Lumpur,,https://www.tripadvisor.com/AttractionProductReview-g298570-d18749910-Malaysia_Countryside_and_Batu_Caves_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/60/a9/16/caption.jpg?w=500&h=400&s=1,Malaysia Countryside and Batu Caves Tour,306.,https://www.tripadvisor.com/Attraction_Review-g298570-d15275469-Reviews-Way_to_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,3 hours,Experience one of Kuala Lumpur’s top attractions with ease on a 3-hour small-group tour to Batu Caves. Complimentary round…,Free cancellation,from,$15.00,per adult,More info,Taking safety measures
