WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,TCGml,WlYyy 4,iPqaD href 3,dugSS src 2,WlYyy 5,iPqaD,iPqaD href 5,WlYyy 6,dkvhj,WlYyy 7
144,https://www.tripadvisor.com/Attraction_Review-g187323-d1788228-Reviews-Volkspark_Friedrichshain-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/01/56/5c/der-park.jpg?w=500&h=400&s=1,Volkspark Friedrichshain,111.,https://www.tripadvisor.com/Attraction_Review-g187323-d1788228-Reviews-Volkspark_Friedrichshain-Berlin.html#REVIEWS,Parks,Friedrichshain,,,,,,,,,,
190,https://www.tripadvisor.com/Attraction_Review-g187323-d1569249-Reviews-Berlin_Museum_of_Medical_History_of_the_Charite-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/74/a7/2d/img-20171202-130017-largejpg.jpg?w=500&h=400&s=1,Berlin Museum of Medical History of the Charite,112.,https://www.tripadvisor.com/Attraction_Review-g187323-d1569249-Reviews-Berlin_Museum_of_Medical_History_of_the_Charite-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),,,,,,,,,,
410,https://www.tripadvisor.com/Attraction_Review-g187323-d191436-Reviews-Museum_St_Nicholas_Church-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f2/8f/10/photo0jpg.jpg?w=500&h=400&s=1,Museum St. Nicholas Church,113.,https://www.tripadvisor.com/Attraction_Review-g187323-d191436-Reviews-Museum_St_Nicholas_Church-Berlin.html#REVIEWS,Architectural Buildings • History Museums,Mitte (Borough),•,Open now,,,,,,,,
229,https://www.tripadvisor.com/Attraction_Review-g187323-d190544-Reviews-Humboldt_University_Humboldt_Universitat-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2d/2c/41/universita.jpg?w=500&h=-1&s=1,Humboldt University (Humboldt Universitat),114.,https://www.tripadvisor.com/Attraction_Review-g187323-d190544-Reviews-Humboldt_University_Humboldt_Universitat-Berlin.html#REVIEWS,Educational sites,Mitte (Borough),•,Open now,,,,,,,,
176,https://www.tripadvisor.com/Attraction_Review-g187323-d591104-Reviews-Savignyplatz-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/c7/2a/3a/savignyplatz.jpg?w=500&h=-1&s=1,Savignyplatz,115.,https://www.tripadvisor.com/Attraction_Review-g187323-d591104-Reviews-Savignyplatz-Berlin.html#REVIEWS,Neighborhoods,Charlottenburg,,,,,,,,,,
203,https://www.tripadvisor.com/Attraction_Review-g187323-d606769-Reviews-German_State_Opera_Deutsche_Staatsoper-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/e5/13/6c/deutsche-staatsoper.jpg?w=500&h=400&s=1,German State Opera (Deutsche Staatsoper),116.,https://www.tripadvisor.com/Attraction_Review-g187323-d606769-Reviews-German_State_Opera_Deutsche_Staatsoper-Berlin.html#REVIEWS,Speciality Museums • Theaters,Mitte (Borough),,,https://www.tripadvisor.com/Profile/Springhil,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg?w=100&h=-1&s=1,By,Springhil,https://www.tripadvisor.com/ShowUserReviews-g187323-d606769-r673501909-German_State_Opera_Deutsche_Staatsoper-Berlin.html,The lovely buildings of Humboldt university are all around the,opera house,.
206,https://www.tripadvisor.com/Attraction_Review-g187323-d2203902-Reviews-Monsterkabinett-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/71/07/ee/monsterkabinett.jpg?w=500&h=400&s=1,Monsterkabinett,117.,https://www.tripadvisor.com/Attraction_Review-g187323-d2203902-Reviews-Monsterkabinett-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),,,,,,,,,,
327,https://www.tripadvisor.com/Attraction_Review-g187323-d242762-Reviews-Gropius_Bau-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/1a/55/ce/photo0jpg.jpg?w=500&h=400&s=1,Gropius Bau,118.,https://www.tripadvisor.com/Attraction_Review-g187323-d242762-Reviews-Gropius_Bau-Berlin.html#REVIEWS,Architectural Buildings • Art Museums,Friedrichshain-Kreuzberg (Borough),•,Open now,https://www.tripadvisor.com/Profile/Q7960RVjoanner,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/6d/avatar050.jpg?w=100&h=-1&s=1,By,Q7960RVjoanner,https://www.tripadvisor.com/ShowUserReviews-g187323-d242762-r616539039-Gropius_Bau-Berlin.html,Very insightful,exhibition,of art stolen during Hitlers art cleansing period.
290,https://www.tripadvisor.com/Attraction_Review-g187323-d7022250-Reviews-Neptunbrunnen-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/1b/5c/ed/neptunbrunnen.jpg?w=500&h=-1&s=1,Neptunbrunnen,119.,https://www.tripadvisor.com/Attraction_Review-g187323-d7022250-Reviews-Neptunbrunnen-Berlin.html#REVIEWS,Points of Interest & Landmarks • Fountains,Mitte (Borough),,,https://www.tripadvisor.com/Profile/Yorkterrier01,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/ab/65/1c/yorkterrier01.jpg?w=100&h=-1&s=1,By,Yorkterrier01,https://www.tripadvisor.com/ShowUserReviews-g187323-d7022250-r752866746-Neptunbrunnen-Berlin.html,,Impressive Fountain,
130,https://www.tripadvisor.com/Attraction_Review-g187323-d2431312-Reviews-Strandbad_Wannsee-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/db/a0/fb/photo1jpg.jpg?w=500&h=400&s=1,Strandbad Wannsee,120.,https://www.tripadvisor.com/Attraction_Review-g187323-d2431312-Reviews-Strandbad_Wannsee-Berlin.html#REVIEWS,Beaches,Nikolassee,,,,,,,,,,
5,,,,,,1,4,,6,,,,,,,,
253,https://www.tripadvisor.com/Attraction_Review-g187323-d1798574-Reviews-Military_History_Museum-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/53/32/dc/img-20180825-130609-largejpg.jpg?w=500&h=400&s=1,Military History Museum,91.,https://www.tripadvisor.com/Attraction_Review-g187323-d1798574-Reviews-Military_History_Museum-Berlin.html#REVIEWS,Military Museums,Spandau,•,Open now,https://www.tripadvisor.com/Profile/977PeterD,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg?w=100&h=-1&s=1,By,977PeterD,https://www.tripadvisor.com/ShowUserReviews-g187323-d1798574-r616622115-Military_History_Museum-Berlin.html,"Fighter planes and helicopters from both, American and Soviet origin are",on display,.
82,https://www.tripadvisor.com/Attraction_Review-g187323-d190690-Reviews-Haus_Schwarzenberg-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/3a/99/04/haus-schwarzenberg.jpg?w=500&h=-1&s=1,Haus Schwarzenberg,92.,https://www.tripadvisor.com/Attraction_Review-g187323-d190690-Reviews-Haus_Schwarzenberg-Berlin.html#REVIEWS,Art Galleries,Mitte (Borough),,,https://www.tripadvisor.com/Profile/Wellington24,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/b2/default-avatar-2020-69.jpg?w=100&h=-1&s=1,By,Wellington24,https://www.tripadvisor.com/ShowUserReviews-g187323-d190690-r580880353-Haus_Schwarzenberg-Berlin.html,Make sure you check it out and spend some time examining the very intricate and cool,street art,on the walls.
678,https://www.tripadvisor.com/Attraction_Review-g187323-d190596-Reviews-Neue_Wache-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/d4/3c/86/img-20180430-095939-largejpg.jpg?w=500&h=-1&s=1,Neue Wache,93.,https://www.tripadvisor.com/Attraction_Review-g187323-d190596-Reviews-Neue_Wache-Berlin.html#REVIEWS,History Museums,Mitte (Borough),•,Open now,https://www.tripadvisor.com/Profile/Kate_T_K4,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/cd/d2/1b/katekm.jpg?w=100&h=-1&s=1,By,Kate_T_K4,https://www.tripadvisor.com/ShowUserReviews-g187323-d190596-r709774705-Neue_Wache-Berlin.html,This memorial commemorates,victims,of war and tyranny.
668,https://www.tripadvisor.com/Attraction_Review-g187323-d313986-Reviews-Soviet_Memorial_Tiergarten-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/86/2b/f8/memorial.jpg?w=500&h=-1&s=1,Soviet Memorial Tiergarten,94.,https://www.tripadvisor.com/Attraction_Review-g187323-d313986-Reviews-Soviet_Memorial_Tiergarten-Berlin.html#REVIEWS,Historic Sites,Mitte (Borough),,,https://www.tripadvisor.com/Profile/scouse1941,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg?w=100&h=-1&s=1,By,scouse1941,https://www.tripadvisor.com/ShowUserReviews-g187323-d313986-r631735767-Soviet_Memorial_Tiergarten-Berlin.html,The Soviet War memorial is located at the Eastern end of the,Tiergarten,", midway between the Victory Column and the Br..."
119,https://www.tripadvisor.com/Attraction_Review-g187323-d15042289-Reviews-Illuseum_Berlin-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/91/4e/1f/komm-ins-illuseum-berlin.jpg?w=500&h=400&s=1,Illuseum Berlin,95.,https://www.tripadvisor.com/Attraction_Review-g187323-d15042289-Reviews-Illuseum_Berlin-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),•,Open now,,,,,,,,
174,https://www.tripadvisor.com/Attraction_Review-g187323-d2256132-Reviews-German_Russian_Museum-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/24/16/8b/german-russian-musuem.jpg?w=500&h=-1&s=1,German-Russian Museum,96.,https://www.tripadvisor.com/Attraction_Review-g187323-d2256132-Reviews-German_Russian_Museum-Berlin.html#REVIEWS,Speciality Museums,Karlshorst,,,https://www.tripadvisor.com/Profile/739kennyb,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/db/default-avatar-2020-10.jpg?w=100&h=-1&s=1,By,739kennyb,https://www.tripadvisor.com/ShowUserReviews-g187323-d2256132-r562354659-German_Russian_Museum-Berlin.html,"... you, and also some of the photos only have Russian /",German,notes (although the vast majority do have English tra...
317,https://www.tripadvisor.com/Attraction_Review-g187323-d190530-Reviews-Deutsche_Oper_Berlin-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/4f/c8/67/deutsche-oper.jpg?w=500&h=400&s=1,Deutsche Oper Berlin,97.,https://www.tripadvisor.com/Attraction_Review-g187323-d190530-Reviews-Deutsche_Oper_Berlin-Berlin.html#REVIEWS,Theaters,Charlottenburg,,,,,,,,,,
225,https://www.tripadvisor.com/Attraction_Review-g187323-d2479088-Reviews-Theater_des_Westens-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/a9/b8/6a/theater-des-westens.jpg?w=500&h=400&s=1,Theater des Westens,98.,https://www.tripadvisor.com/Attraction_Review-g187323-d2479088-Reviews-Theater_des_Westens-Berlin.html#REVIEWS,Theaters,Charlottenburg,•,Open now,,,,,,,,
146,https://www.tripadvisor.com/Attraction_Review-g187323-d7185858-Reviews-Humboldthain_Flak_Tower-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/fd/18/fe/humboldthain-flak-tower.jpg?w=500&h=-1&s=1,Humboldthain Flak Tower,99.,https://www.tripadvisor.com/Attraction_Review-g187323-d7185858-Reviews-Humboldthain_Flak_Tower-Berlin.html#REVIEWS,Points of Interest & Landmarks • Observation Decks & Towers,Mitte (Borough),,,,,,,,,,
"1,308",https://www.tripadvisor.com/Attraction_Review-g187323-d1890068-Reviews-LEGOLAND_Discovery_Centre-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/15/30/9d/legoland-discovery-centre.jpg?w=500&h=400&s=1,LEGOLAND Discovery Centre,100.,https://www.tripadvisor.com/Attraction_Review-g187323-d1890068-Reviews-LEGOLAND_Discovery_Centre-Berlin.html#REVIEWS,Game & Entertainment Centers,Mitte (Borough),•,Open now,,,,,,,,
143,https://www.tripadvisor.com/Attraction_Review-g187323-d1521123-Reviews-Liebermann_Villa_am_Wannsee-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/75/09/2a/20190425-134555-largejpg.jpg?w=500&h=400&s=1,Liebermann-Villa am Wannsee,101.,https://www.tripadvisor.com/Attraction_Review-g187323-d1521123-Reviews-Liebermann_Villa_am_Wannsee-Berlin.html#REVIEWS,Art Museums,Steglitz-Zehlendorf (Borough),,,,,,,,,,
242,https://www.tripadvisor.com/Attraction_Review-g187323-d12081161-Reviews-Little_BIG_City_Berlin-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/be/26/c7/10.jpg?w=500&h=-1&s=1,Little BIG City Berlin,102.,https://www.tripadvisor.com/Attraction_Review-g187323-d12081161-Reviews-Little_BIG_City_Berlin-Berlin.html#REVIEWS,Speciality Museums • Children's Museums,Mitte (Borough),•,Open now,,,,,,,,
"2,397",https://www.tripadvisor.com/Attraction_Review-g187323-d242747-Reviews-Wall_Museum_Checkpoint_Charlie-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/72/fe/c7/just-by-here-so-you-know.jpg?w=500&h=400&s=1,Wall Museum - Checkpoint Charlie,103.,https://www.tripadvisor.com/Attraction_Review-g187323-d242747-Reviews-Wall_Museum_Checkpoint_Charlie-Berlin.html#REVIEWS,Speciality Museums,Friedrichshain-Kreuzberg (Borough),•,Open now,https://www.tripadvisor.com/Profile/Elena257,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/60/15/d7/elena257.jpg?w=100&h=-1&s=1,By,Elena257,https://www.tripadvisor.com/ShowUserReviews-g187323-d242747-r639075222-Wall_Museum_Checkpoint_Charlie-Berlin.html,"You can see a lot about the how the Berlin wall was built, what tricks people used to move from Est to",West,Germany.
"1,122",https://www.tripadvisor.com/Attraction_Review-g187323-d1884307-Reviews-AquaDom_SEA_LIFE_Berlin-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/b2/1f/a3/aquadom-sea-life-berlin.jpg?w=500&h=400&s=1,AquaDom & SEA LIFE Berlin,104.,https://www.tripadvisor.com/Attraction_Review-g187323-d1884307-Reviews-AquaDom_SEA_LIFE_Berlin-Berlin.html#REVIEWS,Aquariums,Mitte (Borough),•,Open now,,,,,,,,
497,https://www.tripadvisor.com/Attraction_Review-g187323-d6847410-Reviews-Teufelsberg-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/12/ee/a4/teufelsberg-4.jpg?w=500&h=400&s=1,Teufelsberg,105.,https://www.tripadvisor.com/Attraction_Review-g187323-d6847410-Reviews-Teufelsberg-Berlin.html#REVIEWS,Points of Interest & Landmarks • Observation Decks & Towers,Grunewald,•,Open now,https://www.tripadvisor.com/Profile/SSSRRRHHH,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/e3/default-avatar-2020-59.jpg?w=100&h=-1&s=1,By,SSSRRRHHH,https://www.tripadvisor.com/ShowUserReviews-g187323-d6847410-r674525523-Teufelsberg-Berlin.html,Really interesting site with lots of cool installments and colourful,street art,everywhere.
168,https://www.tripadvisor.com/Attraction_Review-g187323-d190661-Reviews-Allied_Museum_Alliierten_Museum-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/00/12/64/14/allied-flags.jpg?w=500&h=-1&s=1,Allied Museum (Alliierten Museum),106.,https://www.tripadvisor.com/Attraction_Review-g187323-d190661-Reviews-Allied_Museum_Alliierten_Museum-Berlin.html#REVIEWS,Military Museums • History Museums,Steglitz-Zehlendorf (Borough),•,Open now,https://www.tripadvisor.com/Profile/wildat2013,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/7b/default-avatar-2020-56.jpg?w=100&h=-1&s=1,By,wildat2013,https://www.tripadvisor.com/ShowUserReviews-g187323-d190661-r691459273-Allied_Museum_Alliierten_Museum-Berlin.html,"There is so much detailed information here, specifically about the",Berlin Airlift,and the occupation.
358,https://www.tripadvisor.com/Attraction_Review-g187323-d2149447-Reviews-Rotes_Rathaus-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/47/aa/b4/looks-great-in-the-sun.jpg?w=500&h=-1&s=1,Rotes Rathaus,107.,https://www.tripadvisor.com/Attraction_Review-g187323-d2149447-Reviews-Rotes_Rathaus-Berlin.html#REVIEWS,Architectural Buildings,Mitte (Borough),•,Open now,https://www.tripadvisor.com/Profile/REDMAN5314,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/56/86/ab/redman5314.jpg?w=100&h=-1&s=1,By,REDMAN5314,https://www.tripadvisor.com/ShowUserReviews-g187323-d2149447-r734355920-Rotes_Rathaus-Berlin.html,Huge red,City Hall,that stands out in the Alexanderplatz and it's a must for us travelers!
506,https://www.tripadvisor.com/Attraction_Review-g187323-d274495-Reviews-Bebelplatz-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/7e/42/b3/20180905-111327-largejpg.jpg?w=500&h=-1&s=1,Bebelplatz,108.,https://www.tripadvisor.com/Attraction_Review-g187323-d274495-Reviews-Bebelplatz-Berlin.html#REVIEWS,Historic Sites,Mitte (Borough),,,https://www.tripadvisor.com/Profile/LuizDutraNeto,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/17/9e/89/luizdutraneto.jpg?w=100&h=-1&s=1,By,LuizDutraNeto,https://www.tripadvisor.com/ShowUserReviews-g187323-d274495-r597420145-Bebelplatz-Berlin.html,"But, and there is always a but, here took place the infamous",Nazi book burning,ceremonies.
162,https://www.tripadvisor.com/Attraction_Review-g187323-d190602-Reviews-Oranienburgerstrasse-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/a7/48/6d/oranienburgerstrasse.jpg?w=500&h=-1&s=1,Oranienburgerstrasse,109.,https://www.tripadvisor.com/Attraction_Review-g187323-d190602-Reviews-Oranienburgerstrasse-Berlin.html#REVIEWS,Points of Interest & Landmarks,Mitte (Borough),,,,,,,,,,
336,https://www.tripadvisor.com/Attraction_Review-g187323-d507279-Reviews-Helmut_Newton_Foundation-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/1e/48/9b/caption.jpg?w=500&h=400&s=1,Helmut Newton Foundation,110.,https://www.tripadvisor.com/Attraction_Review-g187323-d507279-Reviews-Helmut_Newton_Foundation-Berlin.html#REVIEWS,Speciality Museums • Art Museums,Charlottenburg,•,Open now,,,,,,,,
144,https://www.tripadvisor.com/Attraction_Review-g187323-d1788228-Reviews-Volkspark_Friedrichshain-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/01/56/5c/der-park.jpg?w=500&h=400&s=1,Volkspark Friedrichshain,111.,https://www.tripadvisor.com/Attraction_Review-g187323-d1788228-Reviews-Volkspark_Friedrichshain-Berlin.html#REVIEWS,Parks,Friedrichshain,,,,,,,,,,
190,https://www.tripadvisor.com/Attraction_Review-g187323-d1569249-Reviews-Berlin_Museum_of_Medical_History_of_the_Charite-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/74/a7/2d/img-20171202-130017-largejpg.jpg?w=500&h=400&s=1,Berlin Museum of Medical History of the Charite,112.,https://www.tripadvisor.com/Attraction_Review-g187323-d1569249-Reviews-Berlin_Museum_of_Medical_History_of_the_Charite-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),,,,,,,,,,
410,https://www.tripadvisor.com/Attraction_Review-g187323-d191436-Reviews-Museum_St_Nicholas_Church-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f2/8f/10/photo0jpg.jpg?w=500&h=400&s=1,Museum St. Nicholas Church,113.,https://www.tripadvisor.com/Attraction_Review-g187323-d191436-Reviews-Museum_St_Nicholas_Church-Berlin.html#REVIEWS,Architectural Buildings • History Museums,Mitte (Borough),•,Open now,,,,,,,,
229,https://www.tripadvisor.com/Attraction_Review-g187323-d190544-Reviews-Humboldt_University_Humboldt_Universitat-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2d/2c/41/universita.jpg?w=500&h=-1&s=1,Humboldt University (Humboldt Universitat),114.,https://www.tripadvisor.com/Attraction_Review-g187323-d190544-Reviews-Humboldt_University_Humboldt_Universitat-Berlin.html#REVIEWS,Educational sites,Mitte (Borough),•,Open now,,,,,,,,
176,https://www.tripadvisor.com/Attraction_Review-g187323-d591104-Reviews-Savignyplatz-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/c7/2a/3a/savignyplatz.jpg?w=500&h=-1&s=1,Savignyplatz,115.,https://www.tripadvisor.com/Attraction_Review-g187323-d591104-Reviews-Savignyplatz-Berlin.html#REVIEWS,Neighborhoods,Charlottenburg,,,,,,,,,,
203,https://www.tripadvisor.com/Attraction_Review-g187323-d606769-Reviews-German_State_Opera_Deutsche_Staatsoper-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/e5/13/6c/deutsche-staatsoper.jpg?w=500&h=400&s=1,German State Opera (Deutsche Staatsoper),116.,https://www.tripadvisor.com/Attraction_Review-g187323-d606769-Reviews-German_State_Opera_Deutsche_Staatsoper-Berlin.html#REVIEWS,Speciality Museums • Theaters,Mitte (Borough),,,https://www.tripadvisor.com/Profile/Springhil,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg?w=100&h=-1&s=1,By,Springhil,https://www.tripadvisor.com/ShowUserReviews-g187323-d606769-r673501909-German_State_Opera_Deutsche_Staatsoper-Berlin.html,The lovely buildings of Humboldt university are all around the,opera house,.
206,https://www.tripadvisor.com/Attraction_Review-g187323-d2203902-Reviews-Monsterkabinett-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/71/07/ee/monsterkabinett.jpg?w=500&h=400&s=1,Monsterkabinett,117.,https://www.tripadvisor.com/Attraction_Review-g187323-d2203902-Reviews-Monsterkabinett-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),,,,,,,,,,
327,https://www.tripadvisor.com/Attraction_Review-g187323-d242762-Reviews-Gropius_Bau-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/1a/55/ce/photo0jpg.jpg?w=500&h=400&s=1,Gropius Bau,118.,https://www.tripadvisor.com/Attraction_Review-g187323-d242762-Reviews-Gropius_Bau-Berlin.html#REVIEWS,Architectural Buildings • Art Museums,Friedrichshain-Kreuzberg (Borough),•,Open now,https://www.tripadvisor.com/Profile/Q7960RVjoanner,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/6d/avatar050.jpg?w=100&h=-1&s=1,By,Q7960RVjoanner,https://www.tripadvisor.com/ShowUserReviews-g187323-d242762-r616539039-Gropius_Bau-Berlin.html,Very insightful,exhibition,of art stolen during Hitlers art cleansing period.
6,,,,,,1,5,,7,,,,,,,,
180,https://www.tripadvisor.com/Attraction_Review-g187323-d1856857-Reviews-Marx_Engels_Forum-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/df/78/6a/marx-engels-forum.jpg?w=500&h=-1&s=1,Marx-Engels-Forum,151.,https://www.tripadvisor.com/Attraction_Review-g187323-d1856857-Reviews-Marx_Engels_Forum-Berlin.html#REVIEWS,Parks,Mitte (Borough),,,https://www.tripadvisor.com/Profile/mrzapelli,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/5f/9d/bc/mrzapelli.jpg?w=100&h=-1&s=1,By,mrzapelli,https://www.tripadvisor.com/ShowUserReviews-g187323-d1856857-r665721337-Marx_Engels_Forum-Berlin.html,"... Manifesto, regarded as two of the most influential people in the",socialist,movement.The park was created in 1986.
482,https://www.tripadvisor.com/Attraction_Review-g187323-d1637921-Reviews-Dali_The_Exhibition_at_Potsdamer_Platz-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/38/ab/1e/hommage-a-s-dali-cdaliberlinde.jpg?w=500&h=400&s=1,Dali - The Exhibition at Potsdamer Platz,152.,https://www.tripadvisor.com/Attraction_Review-g187323-d1637921-Reviews-Dali_The_Exhibition_at_Potsdamer_Platz-Berlin.html#REVIEWS,Art Museums,Mitte (Borough),•,Open now,https://www.tripadvisor.com/Profile/Goda16,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg?w=100&h=-1&s=1,By,Goda16,https://www.tripadvisor.com/ShowUserReviews-g187323-d1637921-r818021120-Dali_The_Exhibition_at_Potsdamer_Platz-Berlin.html,For,Dali fans,
284,https://www.tripadvisor.com/Attraction_Review-g187323-d3403854-Reviews-Franzoesischer_Dom-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/4f/69/20/blick-vom-gendarmenmarkt.jpg?w=500&h=400&s=1,Franzoesischer Dom,153.,https://www.tripadvisor.com/Attraction_Review-g187323-d3403854-Reviews-Franzoesischer_Dom-Berlin.html#REVIEWS,Observation Decks & Towers • Churches & Cathedrals,Mitte (Borough),•,Open now,https://www.tripadvisor.com/Profile/hulagirlSurrey,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/bc/74/19/hulagirlsurrey.jpg?w=100&h=-1&s=1,By,hulagirlSurrey,https://www.tripadvisor.com/ShowUserReviews-g187323-d3403854-r731145045-Franzoesischer_Dom-Berlin.html,Franzoesischer Dom or,French Church,is situated at Gendarmenmarkt.
128,https://www.tripadvisor.com/Attraction_Review-g187323-d1795972-Reviews-Berliner_Funkturm-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/88/5d/3c/blick-in-richtung-fernsehturm.jpg?w=500&h=-1&s=1,Berliner Funkturm,154.,https://www.tripadvisor.com/Attraction_Review-g187323-d1795972-Reviews-Berliner_Funkturm-Berlin.html#REVIEWS,Observation Decks & Towers,Charlottenburg-Wilmersdorf (Borough),•,Open now,,,,,,,,
84,https://www.tripadvisor.com/Attraction_Review-g187323-d6981693-Reviews-Preussenpark-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/03/93/24/photo1jpg.jpg?w=500&h=-1&s=1,Preußenpark,155.,https://www.tripadvisor.com/Attraction_Review-g187323-d6981693-Reviews-Preussenpark-Berlin.html#REVIEWS,Parks,Lankwitz,,,,,,,,,,
130,https://www.tripadvisor.com/Attraction_Review-g187323-d313995-Reviews-Brucke_Museum-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/da/6e/47/caption.jpg?w=500&h=400&s=1,Brücke Museum,156.,https://www.tripadvisor.com/Attraction_Review-g187323-d313995-Reviews-Brucke_Museum-Berlin.html#REVIEWS,Art Museums,Steglitz-Zehlendorf (Borough),•,Open now,,,,,,,,
86,https://www.tripadvisor.com/Attraction_Review-g187323-d7262696-Reviews-St_George_and_the_Dragon_Statue-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/4e/2a/ba/nikolaiviertel.jpg?w=500&h=-1&s=1,St. George and the Dragon Statue,157.,https://www.tripadvisor.com/Attraction_Review-g187323-d7262696-Reviews-St_George_and_the_Dragon_Statue-Berlin.html#REVIEWS,Points of Interest & Landmarks • Monuments & Statues,Mitte (Borough),,,,,,,,,,
