WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,iPqaD href 3,dugSS src 2,WlYyy 4,iPqaD,iPqaD href 5,WlYyy 5,dkvhj,WlYyy 6
21,https://www.tripadvisor.com/Attraction_Review-g35805-d557722-Reviews-Our_Lady_of_Sorrows_Basilica-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/7d/1c/82/our-lady-of-sorrows-basilica.jpg?w=500&h=-1&s=1,Our Lady of Sorrows Basilica,278.,https://www.tripadvisor.com/Attraction_Review-g35805-d557722-Reviews-Our_Lady_of_Sorrows_Basilica-Chicago_Illinois.html#REVIEWS,Religious Sites,East Garfield Park,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g35805-d10786539-Reviews-Big_Monster_Toys-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/25/93/27/photo1jpg.jpg?w=500&h=400&s=1,Big Monster Toys,279.,https://www.tripadvisor.com/Attraction_Review-g35805-d10786539-Reviews-Big_Monster_Toys-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks • Mysterious Sites,West Loop,,,,,,,,
12,https://www.tripadvisor.com/Attraction_Review-g35805-d561547-Reviews-South_Shore_Cultural_Center-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/4f/8f/d0/south-shore-cultural.jpg?w=500&h=-1&s=1,South Shore Cultural Center,280.,https://www.tripadvisor.com/Attraction_Review-g35805-d561547-Reviews-South_Shore_Cultural_Center-Chicago_Illinois.html#REVIEWS,Convention Centers,South Shore,,,,,,,,
12,https://www.tripadvisor.com/Attraction_Review-g35805-d11849743-Reviews-Nine_Dragon_Wall-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/ab/88/a9/impressive-wall.jpg?w=500&h=400&s=1,Nine Dragon Wall,281.,https://www.tripadvisor.com/Attraction_Review-g35805-d11849743-Reviews-Nine_Dragon_Wall-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks,Chinatown,,,,,,,,
28,https://www.tripadvisor.com/Attraction_Review-g35805-d563773-Reviews-Neo_Futurists-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/21/a0/bd/the-show.jpg?w=500&h=400&s=1,Neo-Futurists,282.,https://www.tripadvisor.com/Attraction_Review-g35805-d563773-Reviews-Neo_Futurists-Chicago_Illinois.html#REVIEWS,Theaters,Far North Side,,,,,,,,
31,https://www.tripadvisor.com/Attraction_Review-g35805-d11760509-Reviews-Macy_s-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/9d/61/b1/entree-sur-michigan-street.jpg?w=300&h=-1&s=1,Macy's,283.,https://www.tripadvisor.com/Attraction_Review-g35805-d11760509-Reviews-Macy_s-Chicago_Illinois.html#REVIEWS,Shopping Malls,Near North Side,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g35805-d12493436-Reviews-BAPS_Shri_Swaminarayan_Mandir-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/85/03/cf/hermoso-templo.jpg?w=500&h=400&s=1,BAPS Shri Swaminarayan Mandir,284.,https://www.tripadvisor.com/Attraction_Review-g35805-d12493436-Reviews-BAPS_Shri_Swaminarayan_Mandir-Chicago_Illinois.html#REVIEWS,Architectural Buildings • Religious Sites,,,,,,,,,
8,https://www.tripadvisor.com/Attraction_Review-g35805-d563254-Reviews-Broadway_Antique_Market-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/87/87/cf/broadway-antique-market.jpg?w=500&h=400&s=1,Broadway Antique Market,285.,https://www.tripadvisor.com/Attraction_Review-g35805-d563254-Reviews-Broadway_Antique_Market-Chicago_Illinois.html#REVIEWS,Antique Shops • Flea & Street Markets,Far North Side,,,,,,,,
14,https://www.tripadvisor.com/Attraction_Review-g35805-d7142240-Reviews-Gold_Star_Families_Park_Memorial-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/f9/03/df/gold-star-families-park.jpg?w=500&h=400&s=1,Gold Star Families Park & Memorial,286.,https://www.tripadvisor.com/Attraction_Review-g35805-d7142240-Reviews-Gold_Star_Families_Park_Memorial-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks • Parks,Burnham Park,,,,,,,,
38,https://www.tripadvisor.com/Attraction_Review-g35805-d616441-Reviews-UIC_Pavilion-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/7d/ef/4b/uic-pavilion.jpg?w=500&h=-1&s=1,UIC Pavilion,287.,https://www.tripadvisor.com/Attraction_Review-g35805-d616441-Reviews-UIC_Pavilion-Chicago_Illinois.html#REVIEWS,Arenas & Stadiums,University Village/Little Italy,,,,,,,,
6,https://www.tripadvisor.com/Attraction_Review-g35805-d12940572-Reviews-Polk_Bros_Park-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/00/d0/34/park.jpg?w=500&h=-1&s=1,Polk Bros Park,288.,https://www.tripadvisor.com/Attraction_Review-g35805-d12940572-Reviews-Polk_Bros_Park-Chicago_Illinois.html#REVIEWS,Parks • Scenic Walking Areas,Near North Side,,,,,,,,
14,https://www.tripadvisor.com/Attraction_Review-g35805-d10594738-Reviews-Baderbrau_Brewery_Tap-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/38/14/45/photo3jpg.jpg?w=500&h=-1&s=1,Baderbrau Brewery & Tap,289.,https://www.tripadvisor.com/Attraction_Review-g35805-d10594738-Reviews-Baderbrau_Brewery_Tap-Chicago_Illinois.html#REVIEWS,Breweries,Central,,,,,,,,
7,https://www.tripadvisor.com/Attraction_Review-g35805-d10484937-Reviews-InMotion_Entertainment-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/50/32/37/inmotion-o-hare-terminal.jpg?w=500&h=400&s=1,InMotion Entertainment,290.,https://www.tripadvisor.com/Attraction_Review-g35805-d10484937-Reviews-InMotion_Entertainment-Chicago_Illinois.html#REVIEWS,Airport Shops,Far North Side,https://www.tripadvisor.com/Profile/BSJ3258,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg?w=100&h=-1&s=1,By,BSJ3258,https://www.tripadvisor.com/ShowUserReviews-g35805-d10484937-r650410003-InMotion_Entertainment-Chicago_Illinois.html,Stopped in to check out,headphones,and other accessories and to see what they have available.
8,https://www.tripadvisor.com/Attraction_Review-g35805-d1951767-Reviews-Argyle_street-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/64/10/dc/argyle-street.jpg?w=500&h=400&s=1,Argyle street,291.,https://www.tripadvisor.com/Attraction_Review-g35805-d1951767-Reviews-Argyle_street-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks,,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g35805-d208741-Reviews-Bronzeville-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/d5/a7/c4/red-window-adorns-home.jpg?w=500&h=-1&s=1,Bronzeville,292.,https://www.tripadvisor.com/Attraction_Review-g35805-d208741-Reviews-Bronzeville-Chicago_Illinois.html#REVIEWS,Neighborhoods,,,,,,,,,
6,https://www.tripadvisor.com/Attraction_Review-g35805-d557713-Reviews-Calumet_Park-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/83/e9/9a/una-amiga-de-facebook.jpg?w=500&h=400&s=1,Calumet Park,293.,https://www.tripadvisor.com/Attraction_Review-g35805-d557713-Reviews-Calumet_Park-Chicago_Illinois.html#REVIEWS,Parks,East Side,,,,,,,,
23,https://www.tripadvisor.com/Attraction_Review-g35805-d561539-Reviews-Printers_Row-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/06/9b/6a/the-block.jpg?w=500&h=-1&s=1,Printers Row,294.,https://www.tripadvisor.com/Attraction_Review-g35805-d561539-Reviews-Printers_Row-Chicago_Illinois.html#REVIEWS,Neighborhoods,Downtown / The Loop,,,,,,,,
22,https://www.tripadvisor.com/Attraction_Review-g35805-d563700-Reviews-Chicago_Opera_Theater-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/50/46/7b/chicago-theater.jpg?w=400&h=300&s=1,Chicago Opera Theater,295.,https://www.tripadvisor.com/Attraction_Review-g35805-d563700-Reviews-Chicago_Opera_Theater-Chicago_Illinois.html#REVIEWS,Operas,Downtown / The Loop,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g35805-d7918053-Reviews-Indian_Boundary_Park-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/b2/13/29/indian-boundary-park.jpg?w=500&h=-1&s=1,Indian Boundary Park,296.,https://www.tripadvisor.com/Attraction_Review-g35805-d7918053-Reviews-Indian_Boundary_Park-Chicago_Illinois.html#REVIEWS,Nature & Wildlife Areas • Parks,Far North Side,,,,,,,,
14,https://www.tripadvisor.com/Attraction_Review-g35805-d14925099-Reviews-Jack_Brickhouse_Statue-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/b1/b7/7f/jack-brickhouse-statue.jpg?w=500&h=-1&s=1,Jack Brickhouse Statue,297.,https://www.tripadvisor.com/Attraction_Review-g35805-d14925099-Reviews-Jack_Brickhouse_Statue-Chicago_Illinois.html#REVIEWS,Monuments & Statues,Near North Side,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g35805-d10244356-Reviews-Rhine_Hall_Distillery-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/d8/a8/b9/jack-rose-left-old-fashioned.jpg?w=500&h=400&s=1,Rhine Hall Distillery,298.,https://www.tripadvisor.com/Attraction_Review-g35805-d10244356-Reviews-Rhine_Hall_Distillery-Chicago_Illinois.html#REVIEWS,Distilleries,West Side,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g35805-d10484886-Reviews-Dufry-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/8e/a1/94/dufry-duty-free-shopping.jpg?w=500&h=400&s=1,Dufry,299.,https://www.tripadvisor.com/Attraction_Review-g35805-d10484886-Reviews-Dufry-Chicago_Illinois.html#REVIEWS,Airport Shops,Far North Side,,,,,,,,
14,https://www.tripadvisor.com/Attraction_Review-g35805-d557711-Reviews-Arie_Crown_Theater-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/eb/2a/72/photo2jpg.jpg?w=500&h=400&s=1,Arie Crown Theater,300.,https://www.tripadvisor.com/Attraction_Review-g35805-d557711-Reviews-Arie_Crown_Theater-Chicago_Illinois.html#REVIEWS,Theaters,Burnham Park,,,,,,,,
11,,,,,,1,10,,,12,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g35805-d15330365-Reviews-16th_Street_Murals-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/de/06/23/16th-street-murals.jpg?w=500&h=-1&s=1,16th Street Murals,331.,https://www.tripadvisor.com/Attraction_Review-g35805-d15330365-Reviews-16th_Street_Murals-Chicago_Illinois.html#REVIEWS,Scenic Walking Areas,West Side,,,,,,,,
10,https://www.tripadvisor.com/Attraction_Review-g35805-d7713377-Reviews-St_Mary_of_the_Angels-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/98/47/e4/st-mary-of-the-angels.jpg?w=500&h=400&s=1,St. Mary of the Angels,332.,https://www.tripadvisor.com/Attraction_Review-g35805-d7713377-Reviews-St_Mary_of_the_Angels-Chicago_Illinois.html#REVIEWS,Churches & Cathedrals,Bucktown,,,,,,,,
7,https://www.tripadvisor.com/Attraction_Review-g35805-d10376449-Reviews-Bloomingdale_Trail-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/c7/e3/63/bloomingdale-trail.jpg?w=500&h=-1&s=1,Bloomingdale Trail,333.,https://www.tripadvisor.com/Attraction_Review-g35805-d10376449-Reviews-Bloomingdale_Trail-Chicago_Illinois.html#REVIEWS,Biking Trails • Jogging Paths & Tracks,West Side,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g35805-d9857987-Reviews-National_Museum_of_Puerto_Rican_Arts_and_Culture-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/4f/75/64/main-entrance-to-the.jpg?w=500&h=400&s=1,National Museum of Puerto Rican Arts and Culture,334.,https://www.tripadvisor.com/Attraction_Review-g35805-d9857987-Reviews-National_Museum_of_Puerto_Rican_Arts_and_Culture-Chicago_Illinois.html#REVIEWS,Art Museums,West Town,,,,,,,,
13,https://www.tripadvisor.com/Attraction_Review-g35805-d3596873-Reviews-Theo_Ubique_Cabaret_Theatre-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c4/a0/d9/theo-ubique-cabaret-theatre.jpg?w=500&h=400&s=1,Theo Ubique Cabaret Theatre,335.,https://www.tripadvisor.com/Attraction_Review-g35805-d3596873-Reviews-Theo_Ubique_Cabaret_Theatre-Chicago_Illinois.html#REVIEWS,Theaters,Far North Side,,,,,,,,
7,https://www.tripadvisor.com/Attraction_Review-g35805-d19715491-Reviews-Off_Color_Brewing-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/77/0a/18/img-20191229-145647-164.jpg?w=500&h=400&s=1,Off Color Brewing,336.,https://www.tripadvisor.com/Attraction_Review-g35805-d19715491-Reviews-Off_Color_Brewing-Chicago_Illinois.html#REVIEWS,Breweries,Near North Side,,,,,,,,
13,https://www.tripadvisor.com/Attraction_Review-g35805-d144245-Reviews-Chicago_City_Council-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/1f/f1/30/chicago-city-hall.jpg?w=500&h=-1&s=1,Chicago City Council,337.,https://www.tripadvisor.com/Attraction_Review-g35805-d144245-Reviews-Chicago_City_Council-Chicago_Illinois.html#REVIEWS,Government Buildings,Downtown / The Loop,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g35805-d10489446-Reviews-Brooks_Brothers-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/52/2d/1c/brooks-brothers-chicago.jpg?w=500&h=400&s=1,Brooks Brothers,338.,https://www.tripadvisor.com/Attraction_Review-g35805-d10489446-Reviews-Brooks_Brothers-Chicago_Illinois.html#REVIEWS,Airport Shops,Far North Side,,,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g35805-d8631483-Reviews-Douglas_Park-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/85/15/25/lagoon.jpg?w=500&h=-1&s=1,Douglas Park,339.,https://www.tripadvisor.com/Attraction_Review-g35805-d8631483-Reviews-Douglas_Park-Chicago_Illinois.html#REVIEWS,Parks • Playgrounds,West Side,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g35805-d13005595-Reviews-Ulysses_S_Grant_Monument-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/90/15/93/grand-grant.jpg?w=500&h=-1&s=1,Ulysses S. Grant Monument,340.,https://www.tripadvisor.com/Attraction_Review-g35805-d13005595-Reviews-Ulysses_S_Grant_Monument-Chicago_Illinois.html#REVIEWS,Monuments & Statues,North Side,https://www.tripadvisor.com/Profile/O6378WFannag,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/34/6d/c2/anna-g.jpg?w=100&h=-1&s=1,By,O6378WFannag,https://www.tripadvisor.com/ShowUserReviews-g35805-d13005595-r751458680-Ulysses_S_Grant_Monument-Chicago_Illinois.html,And ofcourse the,Lincoln Park,Zoo in the background and Lake Michigan in front.
2,https://www.tripadvisor.com/Attraction_Review-g35805-d13290150-Reviews-The_Salvation_Army_College_for_Officer_s_Training-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/8f/bd/93/salvation-army-college.jpg?w=500&h=-1&s=1,The Salvation Army College for Officer's Training,341.,https://www.tripadvisor.com/Attraction_Review-g35805-d13290150-Reviews-The_Salvation_Army_College_for_Officer_s_Training-Chicago_Illinois.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,Boystown,,,,,,,,
7,https://www.tripadvisor.com/Attraction_Review-g35805-d10358666-Reviews-Nuclear_Energy_Sculpture-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/bf/a6/5c/caption.jpg?w=500&h=400&s=1,Nuclear Energy Sculpture,342.,https://www.tripadvisor.com/Attraction_Review-g35805-d10358666-Reviews-Nuclear_Energy_Sculpture-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks,Hyde Park,https://www.tripadvisor.com/Profile/brad-weekndadventure,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/58/84/f0/bradwn9107ir.jpg?w=100&h=-1&s=1,By,brad-weekndadventure,https://www.tripadvisor.com/ShowUserReviews-g35805-d10358666-r797513385-Nuclear_Energy_Sculpture-Chicago_Illinois.html,In a hidden lab beneath the university’s squash court,Enrico Fermi,and his team achieved the first self sustaining co...
4,https://www.tripadvisor.com/Attraction_Review-g35805-d13286404-Reviews-Keith_House-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/8f/b4/32/keith-house.jpg?w=500&h=-1&s=1,Keith House,343.,https://www.tripadvisor.com/Attraction_Review-g35805-d13286404-Reviews-Keith_House-Chicago_Illinois.html#REVIEWS,Historic Sites,South Loop,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g35805-d7195203-Reviews-Redtwist_Theatre-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/fd/79/24/photo0jpg.jpg?w=500&h=400&s=1,Redtwist Theatre,344.,https://www.tripadvisor.com/Attraction_Review-g35805-d7195203-Reviews-Redtwist_Theatre-Chicago_Illinois.html#REVIEWS,Theaters,Far North Side,,,,,,,,
7,https://www.tripadvisor.com/Attraction_Review-g35805-d597378-Reviews-Kendall_College-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/4d/dd/37/kendall-college.jpg?w=500&h=-1&s=1,Kendall College,345.,https://www.tripadvisor.com/Attraction_Review-g35805-d597378-Reviews-Kendall_College-Chicago_Illinois.html#REVIEWS,Educational sites,Near North Side,,,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g35805-d10489507-Reviews-Chicago_Sports-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/eb/35/33/photo0jpg.jpg?w=500&h=-1&s=1,Chicago Sports,346.,https://www.tripadvisor.com/Attraction_Review-g35805-d10489507-Reviews-Chicago_Sports-Chicago_Illinois.html#REVIEWS,Airport Shops,Far North Side,,,,,,,,
8,https://www.tripadvisor.com/Attraction_Review-g35805-d17499968-Reviews-ILoveKickboxing_Lincoln_Square-Chicago_Illinois.html,,ILoveKickboxing - Lincoln Square,347.,https://www.tripadvisor.com/Attraction_Review-g35805-d17499968-Reviews-ILoveKickboxing_Lincoln_Square-Chicago_Illinois.html#REVIEWS,Sports Complexes,Far North Side,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g35805-d10485242-Reviews-The_Arts_Club_of_Chicago-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/68/c9/6f/the-exterior-of-the-arts.jpg?w=500&h=400&s=1,The Arts Club of Chicago,348.,https://www.tripadvisor.com/Attraction_Review-g35805-d10485242-Reviews-The_Arts_Club_of_Chicago-Chicago_Illinois.html#REVIEWS,Art Galleries,Near North Side,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g35805-d15602544-Reviews-Pioneer_Court-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/87/55/a4/n-michigan-ave-view-of.jpg?w=500&h=400&s=1,Pioneer Court,349.,https://www.tripadvisor.com/Attraction_Review-g35805-d15602544-Reviews-Pioneer_Court-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks • Monuments & Statues,Near North Side,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g35805-d15122979-Reviews-Steelworkers_Park-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/aa/66/c6/steelworkers-park.jpg?w=500&h=-1&s=1,Steelworkers Park,350.,https://www.tripadvisor.com/Attraction_Review-g35805-d15122979-Reviews-Steelworkers_Park-Chicago_Illinois.html#REVIEWS,Parks,South Chicago,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g35805-d563255-Reviews-Carl_Hammer_Gallery-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/55/5e/14/entrance.jpg?w=500&h=400&s=1,Carl Hammer Gallery,351.,https://www.tripadvisor.com/Attraction_Review-g35805-d563255-Reviews-Carl_Hammer_Gallery-Chicago_Illinois.html#REVIEWS,Art Galleries,Near North Side,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g35805-d15152503-Reviews-United_States_Pizza_Museum-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/12/62/21/united-states-pizza-museum.jpg?w=500&h=400&s=1,United States Pizza Museum,352.,https://www.tripadvisor.com/Attraction_Review-g35805-d15152503-Reviews-United_States_Pizza_Museum-Chicago_Illinois.html#REVIEWS,Speciality Museums,Downtown / The Loop,,,,,,,,
8,https://www.tripadvisor.com/Attraction_Review-g35805-d561545-Reviews-Seneca_Park-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/ba/f3/d2/some-art-in-the-park.jpg?w=500&h=-1&s=1,Seneca Park,353.,https://www.tripadvisor.com/Attraction_Review-g35805-d561545-Reviews-Seneca_Park-Chicago_Illinois.html#REVIEWS,Parks,Near North Side,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g35805-d560120-Reviews-Bubbly_Creek-Chicago_Illinois.html,,Bubbly Creek,354.,https://www.tripadvisor.com/Attraction_Review-g35805-d560120-Reviews-Bubbly_Creek-Chicago_Illinois.html#REVIEWS,Bodies of Water,South Side,,,,,,,,
12,https://www.tripadvisor.com/Attraction_Review-g35805-d595493-Reviews-St_Hyacinth_Basilica-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/47/82/28/st-hyacinth-basilica.jpg?w=500&h=-1&s=1,St. Hyacinth Basilica,355.,https://www.tripadvisor.com/Attraction_Review-g35805-d595493-Reviews-St_Hyacinth_Basilica-Chicago_Illinois.html#REVIEWS,Churches & Cathedrals,North Side,,,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g35805-d10405428-Reviews-Benito_Juarez_Plaza-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/a2/78/ac/sculptures.jpg?w=500&h=-1&s=1,Benito Juarez Plaza,356.,https://www.tripadvisor.com/Attraction_Review-g35805-d10405428-Reviews-Benito_Juarez_Plaza-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks • Monuments & Statues,,,,,,,,,
12,https://www.tripadvisor.com/Attraction_Review-g35805-d10391327-Reviews-The_Da_Vinci_Machines_Exhibition-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/32/e9/d3/the-da-vinci-machines.jpg?w=500&h=400&s=1,The Da Vinci Machines Exhibition,357.,https://www.tripadvisor.com/Attraction_Review-g35805-d10391327-Reviews-The_Da_Vinci_Machines_Exhibition-Chicago_Illinois.html#REVIEWS,Art Museums,Near North Side,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g35805-d10020670-Reviews-Chicago_Pride_Parade-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/c1/ce/48/photo8jpg.jpg?w=500&h=400&s=1,Chicago Pride Parade,358.,https://www.tripadvisor.com/Attraction_Review-g35805-d10020670-Reviews-Chicago_Pride_Parade-Chicago_Illinois.html#REVIEWS,Cultural Events,Far North Side,,,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g35805-d14215789-Reviews-National_Cambodian_Heritage_Museum_Killing_Fields_Memorial-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/94/9e/52/a-bas-relief-near-the.jpg?w=500&h=400&s=1,National Cambodian Heritage Museum & Killing Fields Memorial,359.,https://www.tripadvisor.com/Attraction_Review-g35805-d14215789-Reviews-National_Cambodian_Heritage_Museum_Killing_Fields_Memorial-Chicago_Illinois.html#REVIEWS,Speciality Museums • History Museums,Far North Side,,,,,,,,
7,https://www.tripadvisor.com/Attraction_Review-g35805-d560115-Reviews-Batcolumn-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/51/75/84/the-bat.jpg?w=500&h=400&s=1,Batcolumn,360.,https://www.tripadvisor.com/Attraction_Review-g35805-d560115-Reviews-Batcolumn-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks • Monuments & Statues,West Loop,,,,,,,,
12,,,,,,1,11,,,13,,,,,
6,https://www.tripadvisor.com/Attraction_Review-g35805-d4177325-Reviews-Joel_Oppenheimer-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a2/15/85/joel-oppenheimer.jpg?w=500&h=400&s=1,Joel Oppenheimer,361.,https://www.tripadvisor.com/Attraction_Review-g35805-d4177325-Reviews-Joel_Oppenheimer-Chicago_Illinois.html#REVIEWS,Art Galleries,Near North Side,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g35805-d10484772-Reviews-Brookstone-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/52/f4/d1/brookstone-o-hare-terminal.jpg?w=500&h=400&s=1,Brookstone,362.,https://www.tripadvisor.com/Attraction_Review-g35805-d10484772-Reviews-Brookstone-Chicago_Illinois.html#REVIEWS,Airport Shops,Far North Side,,,,,,,,
14,https://www.tripadvisor.com/Attraction_Review-g35805-d561071-Reviews-Gen_John_Logan_Memorial-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/b4/69/15/gen-john-logan-memorial.jpg?w=500&h=-1&s=1,Gen. John Logan Memorial,363.,https://www.tripadvisor.com/Attraction_Review-g35805-d561071-Reviews-Gen_John_Logan_Memorial-Chicago_Illinois.html#REVIEWS,Monuments & Statues,Grant Park,,,,,,,,
6,https://www.tripadvisor.com/Attraction_Review-g35805-d4749297-Reviews-Ravenswood_Used_Books-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/2a/2e/0f/ravenswood-used-books.jpg?w=500&h=400&s=1,Ravenswood Used Books,364.,https://www.tripadvisor.com/Attraction_Review-g35805-d4749297-Reviews-Ravenswood_Used_Books-Chicago_Illinois.html#REVIEWS,Antique Shops,Far North Side,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g35805-d11670988-Reviews-PianoForte_Studios-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/c9/54/9a/studio.jpg?w=500&h=-1&s=1,PianoForte Studios,365.,https://www.tripadvisor.com/Attraction_Review-g35805-d11670988-Reviews-PianoForte_Studios-Chicago_Illinois.html#REVIEWS,Theaters,Central Station,,,,,,,,
